,Date,Close,50sma,100sma,200sma,50_SMA_test,100_SMA_test,200_SMA_test
0,2020-01-02 00:00:00+00:00,216.16000366210938,,,,,,
1,2020-01-03 00:00:00+00:00,214.17999267578125,,,,,,
2,2020-01-06 00:00:00+00:00,215.55999755859375,,,,,,
3,2020-01-07 00:00:00+00:00,215.52999877929688,,,,,,
4,2020-01-08 00:00:00+00:00,217.14999389648438,,,,,,
5,2020-01-09 00:00:00+00:00,218.99000549316406,,,,,,
6,2020-01-10 00:00:00+00:00,218.42999267578125,,,,,,
7,2020-01-13 00:00:00+00:00,220.9499969482422,,,,,,
8,2020-01-14 00:00:00+00:00,220.0800018310547,,,,,,
9,2020-01-15 00:00:00+00:00,220.1699981689453,,,,,,
10,2020-01-16 00:00:00+00:00,222.27999877929688,,,,,,
11,2020-01-17 00:00:00+00:00,223.3800048828125,,,,,,
12,2020-01-21 00:00:00+00:00,223.27999877929688,,,,,,
13,2020-01-22 00:00:00+00:00,223.8699951171875,,,,,,
14,2020-01-23 00:00:00+00:00,224.58999633789062,,,,,,
15,2020-01-24 00:00:00+00:00,222.6999969482422,,,,,,
16,2020-01-27 00:00:00+00:00,218.10000610351562,,,,,,
17,2020-01-28 00:00:00+00:00,221.4499969482422,,,,,,
18,2020-01-29 00:00:00+00:00,221.80999755859375,,,,,,
19,2020-01-30 00:00:00+00:00,222.60000610351562,,,,,,
20,2020-01-31 00:00:00+00:00,219.07000732421875,,,,,,
21,2020-02-03 00:00:00+00:00,222.3800048828125,,,,,,
22,2020-02-04 00:00:00+00:00,227.47000122070312,,,,,,
23,2020-02-05 00:00:00+00:00,228.22000122070312,,,,,,
24,2020-02-06 00:00:00+00:00,230.19000244140625,,,,,,
25,2020-02-07 00:00:00+00:00,229.1999969482422,,,,,,
26,2020-02-10 00:00:00+00:00,231.97000122070312,,,,,,
27,2020-02-11 00:00:00+00:00,232.00999450683594,,,,,,
28,2020-02-12 00:00:00+00:00,234.27000427246094,,,,,,
29,2020-02-13 00:00:00+00:00,233.97000122070312,,,,,,
30,2020-02-14 00:00:00+00:00,234.63999938964844,,,,,,
31,2020-02-18 00:00:00+00:00,234.72999572753906,,,,,,
32,2020-02-19 00:00:00+00:00,236.97999572753906,,,,,,
33,2020-02-20 00:00:00+00:00,234.77999877929688,,,,,,
34,2020-02-21 00:00:00+00:00,230.27000427246094,,,,,,
35,2020-02-24 00:00:00+00:00,221.38999938964844,,,,,,
36,2020-02-25 00:00:00+00:00,215.3699951171875,,,,,,
37,2020-02-26 00:00:00+00:00,216.47999572753906,,,,,,
38,2020-02-27 00:00:00+00:00,205.63999938964844,,,,,,
39,2020-02-28 00:00:00+00:00,205.8000030517578,,,,,,
40,2020-03-02 00:00:00+00:00,216.4199981689453,,,,,,
41,2020-03-03 00:00:00+00:00,209.47999572753906,,,,,,
42,2020-03-04 00:00:00+00:00,218.22000122070312,,,,,,
43,2020-03-05 00:00:00+00:00,211.58999633789062,,,,,,
44,2020-03-06 00:00:00+00:00,208.02000427246094,,,,,,
45,2020-03-09 00:00:00+00:00,193.57000732421875,,,,,,
46,2020-03-10 00:00:00+00:00,204.11000061035156,,,,,,
47,2020-03-11 00:00:00+00:00,195.22000122070312,,,,,,
48,2020-03-12 00:00:00+00:00,177.32000732421875,,,,,,
49,2020-03-13 00:00:00+00:00,192.33999633789062,219.04759979248047,,,N,,
50,2020-03-16 00:00:00+00:00,169.3000030517578,218.11039978027344,,,N,,
51,2020-03-17 00:00:00+00:00,182.13999938964844,217.46959991455077,,,N,,
52,2020-03-18 00:00:00+00:00,176.60000610351562,216.69040008544923,,,N,,
53,2020-03-19 00:00:00+00:00,177.66000366210938,215.93300018310546,,,N,,
54,2020-03-20 00:00:00+00:00,170.6999969482422,215.00400024414063,,,N,,
55,2020-03-23 00:00:00+00:00,170.4600067138672,214.0334002685547,,,N,,
56,2020-03-24 00:00:00+00:00,183.66000366210938,213.33800048828124,,,N,,
57,2020-03-25 00:00:00+00:00,182.3000030517578,212.56500061035158,,,N,,
58,2020-03-26 00:00:00+00:00,191.89999389648438,212.00140045166015,,,N,,
59,2020-03-27 00:00:00+00:00,185.3000030517578,211.3040005493164,,,N,,
60,2020-03-30 00:00:00+00:00,192.0399932861328,210.69920043945314,,,N,,
61,2020-03-31 00:00:00+00:00,190.39999389648438,210.03960021972657,,,N,,
62,2020-04-01 00:00:00+00:00,182.30999755859375,209.2202001953125,,,N,,
63,2020-04-02 00:00:00+00:00,186.00999450683594,208.46300018310546,,,N,,
64,2020-04-03 00:00:00+00:00,183.3699951171875,207.63860015869142,,,N,,
65,2020-04-06 00:00:00+00:00,196.47999572753906,207.11420013427735,,,N,,
66,2020-04-07 00:00:00+00:00,196.39999389648438,206.68019989013672,,,N,,
67,2020-04-08 00:00:00+00:00,200.57000732421875,206.26260009765625,,,N,,
68,2020-04-09 00:00:00+00:00,200.86000061035156,205.8436001586914,,,N,,
69,2020-04-13 00:00:00+00:00,203.02999877929688,205.45220001220704,,,N,,
70,2020-04-14 00:00:00+00:00,211.86000061035156,205.3079998779297,,,Y,,
71,2020-04-15 00:00:00+00:00,209.42999267578125,205.04899963378907,,,Y,,
72,2020-04-16 00:00:00+00:00,213.25,204.764599609375,,,Y,,
73,2020-04-17 00:00:00+00:00,215.2899932861328,204.5059994506836,,,Y,,
74,2020-04-20 00:00:00+00:00,212.74000549316406,204.15699951171874,,,Y,,
75,2020-04-21 00:00:00+00:00,204.88999938964844,203.67079956054687,,,Y,,
76,2020-04-22 00:00:00+00:00,210.97000122070312,203.25079956054688,,,Y,,
77,2020-04-23 00:00:00+00:00,210.52000427246094,202.82099975585936,,,Y,,
78,2020-04-24 00:00:00+00:00,213.83999633789062,202.41239959716796,,,Y,,
79,2020-04-27 00:00:00+00:00,215.55999755859375,202.04419952392578,,,Y,,
80,2020-04-28 00:00:00+00:00,211.5,201.5813995361328,,,Y,,
81,2020-04-29 00:00:00+00:00,219.0,201.26679962158204,,,Y,,
82,2020-04-30 00:00:00+00:00,218.91000366210938,200.90539978027343,,,Y,,
83,2020-05-01 00:00:00+00:00,212.74000549316406,200.46459991455077,,,Y,,
84,2020-05-04 00:00:00+00:00,215.22000122070312,200.16359985351562,,,Y,,
85,2020-05-05 00:00:00+00:00,217.66000366210938,200.08899993896483,,,Y,,
86,2020-05-06 00:00:00+00:00,219.0,200.16160003662108,,,Y,,
87,2020-05-07 00:00:00+00:00,221.82000732421875,200.2684002685547,,,Y,,
88,2020-05-08 00:00:00+00:00,224.86000061035156,200.65280029296875,,,Y,,
89,2020-05-11 00:00:00+00:00,226.8699951171875,201.07420013427733,,,Y,,
90,2020-05-12 00:00:00+00:00,222.1199951171875,201.1882000732422,,,Y,,
91,2020-05-13 00:00:00+00:00,219.33999633789062,201.38540008544922,,,Y,,
92,2020-05-14 00:00:00+00:00,221.8300018310547,201.45760009765624,,,Y,,
93,2020-05-15 00:00:00+00:00,223.27000427246094,201.69120025634766,,,Y,,
94,2020-05-18 00:00:00+00:00,227.42999267578125,202.07940002441407,,,Y,,
95,2020-05-19 00:00:00+00:00,226.86000061035156,202.74519989013672,,,Y,,
96,2020-05-20 00:00:00+00:00,231.38999938964844,203.29079986572265,,,Y,,
97,2020-05-21 00:00:00+00:00,228.8699951171875,203.96379974365234,,,Y,,
98,2020-05-22 00:00:00+00:00,229.66000366210938,205.01059967041016,,,Y,,
99,2020-05-26 00:00:00+00:00,229.0399932861328,205.744599609375,212.39609970092772,,Y,Y,
100,2020-05-27 00:00:00+00:00,230.2899932861328,206.9643994140625,212.53739959716796,,Y,Y,
101,2020-05-28 00:00:00+00:00,229.99000549316406,207.9213995361328,212.6954997253418,,Y,Y,
102,2020-05-29 00:00:00+00:00,233.36000061035156,209.05659942626954,212.87349975585937,,Y,Y,
103,2020-06-01 00:00:00+00:00,234.05999755859375,210.18459930419922,213.05879974365234,,Y,Y,
104,2020-06-02 00:00:00+00:00,235.6300048828125,211.48319946289064,213.24359985351563,,Y,Y,
105,2020-06-03 00:00:00+00:00,236.69000244140625,212.8077993774414,213.42059982299804,,Y,Y,
106,2020-06-04 00:00:00+00:00,235.02999877929688,213.83519927978514,213.5865998840332,,Y,Y,
107,2020-06-05 00:00:00+00:00,239.69000244140625,214.98299926757812,213.77399993896483,,Y,Y,
108,2020-06-08 00:00:00+00:00,241.5500030517578,215.9759994506836,213.98869995117187,,Y,Y,
109,2020-06-09 00:00:00+00:00,243.3000030517578,217.13599945068358,214.22,,Y,Y,
110,2020-06-10 00:00:00+00:00,246.22000122070312,218.219599609375,214.45940002441407,,Y,Y,
111,2020-06-11 00:00:00+00:00,234.02000427246094,219.09199981689454,214.56580001831054,,Y,Y,
112,2020-06-12 00:00:00+00:00,235.8800048828125,220.1633999633789,214.6918000793457,,Y,Y,
113,2020-06-15 00:00:00+00:00,238.75,221.2182000732422,214.84060012817383,,Y,Y,
114,2020-06-16 00:00:00+00:00,242.85000610351562,222.40780029296874,215.02320022583007,,Y,Y,
115,2020-06-17 00:00:00+00:00,243.6199951171875,223.3506002807617,215.23240020751953,,Y,Y,
116,2020-06-18 00:00:00+00:00,244.27999877929688,224.30820037841798,215.49420013427735,,Y,Y,
117,2020-06-19 00:00:00+00:00,244.24000549316406,225.18160034179687,215.72210021972657,,Y,Y,
118,2020-06-22 00:00:00+00:00,246.74000549316406,226.0992004394531,215.97140029907226,,Y,Y,
119,2020-06-23 00:00:00+00:00,248.83999633789062,227.015400390625,216.23380020141602,,Y,Y,
120,2020-06-24 00:00:00+00:00,243.7100067138672,227.65240051269532,216.4802001953125,,Y,Y,
121,2020-06-25 00:00:00+00:00,246.02999877929688,228.38440063476563,216.71670013427735,,Y,Y,
122,2020-06-26 00:00:00+00:00,240.22000122070312,228.92380065917968,216.84420013427734,,Y,Y,
123,2020-06-29 00:00:00+00:00,242.83999633789062,229.47480072021483,216.9904000854492,,Y,Y,
124,2020-06-30 00:00:00+00:00,247.60000610351562,230.17200073242188,217.1645001220703,,Y,Y,
125,2020-07-01 00:00:00+00:00,250.49000549316406,231.0840008544922,217.37740020751954,,Y,Y,
126,2020-07-02 00:00:00+00:00,252.19000244140625,231.90840087890626,217.57960021972656,,Y,Y,
127,2020-07-06 00:00:00+00:00,258.3900146484375,232.8658010864258,217.84340042114258,,Y,Y,
128,2020-07-07 00:00:00+00:00,256.6099853515625,233.7212008666992,218.0668002319336,,Y,Y,
129,2020-07-08 00:00:00+00:00,259.989990234375,234.60980072021485,218.3270001220703,,Y,Y,
130,2020-07-09 00:00:00+00:00,262.17999267578125,235.62340057373046,218.60240005493165,,Y,Y,
131,2020-07-10 00:00:00+00:00,263.9700012207031,236.52280059814453,218.89480010986327,,Y,Y,
132,2020-07-13 00:00:00+00:00,258.5400085449219,237.31540069580078,219.1104002380371,,Y,Y,
133,2020-07-14 00:00:00+00:00,260.3699951171875,238.26800048828125,219.366300201416,,Y,Y,
134,2020-07-15 00:00:00+00:00,260.8999938964844,239.18160034179687,219.67260009765624,,Y,Y,
135,2020-07-16 00:00:00+00:00,259.1199951171875,240.01080017089845,220.04990005493164,,Y,Y,
136,2020-07-17 00:00:00+00:00,259.4200134277344,240.8192004394531,220.4904002380371,,Y,Y,
137,2020-07-20 00:00:00+00:00,266.7799987792969,241.7184002685547,220.9934002685547,,Y,Y,
138,2020-07-21 00:00:00+00:00,264.0,242.50120025634766,221.5770002746582,,Y,Y,
139,2020-07-22 00:00:00+00:00,264.92999267578125,243.26240020751953,222.16830017089845,,Y,Y,
140,2020-07-23 00:00:00+00:00,258.010009765625,243.98020050048828,222.58420028686524,,Y,Y,
141,2020-07-24 00:00:00+00:00,255.55999755859375,244.70460052490233,223.0450003051758,,Y,Y,
142,2020-07-27 00:00:00+00:00,260.1199951171875,245.470400390625,223.46400024414064,,Y,Y,
143,2020-07-28 00:00:00+00:00,256.80999755859375,246.14120025634764,223.91620025634765,,Y,Y,
144,2020-07-29 00:00:00+00:00,259.7699890136719,246.78800018310548,224.43370010375978,,Y,Y,
145,2020-07-30 00:00:00+00:00,261.1300048828125,247.47340026855468,225.1093000793457,,Y,Y,
146,2020-07-31 00:00:00+00:00,265.7900085449219,248.16140045166014,225.7261001586914,,Y,Y,
147,2020-08-03 00:00:00+00:00,269.3800048828125,248.97160064697266,226.4677001953125,,Y,Y,
148,2020-08-04 00:00:00+00:00,270.3800048828125,249.78600067138672,227.39830017089844,,Y,Y,
149,2020-08-05 00:00:00+00:00,271.04998779296875,250.62620056152343,228.18540008544923,,Y,Y,
150,2020-08-06 00:00:00+00:00,274.6400146484375,251.51320098876954,229.238800201416,,Y,Y,
151,2020-08-07 00:00:00+00:00,271.4700012207031,252.34280090332032,230.13210021972657,,Y,Y,
152,2020-08-10 00:00:00+00:00,270.30999755859375,253.08180084228516,231.06920013427734,,Y,Y,
153,2020-08-11 00:00:00+00:00,265.19000244140625,253.7044009399414,231.9445001220703,,Y,Y,
154,2020-08-12 00:00:00+00:00,271.8599853515625,254.4290005493164,232.95610000610353,,Y,Y,
155,2020-08-13 00:00:00+00:00,272.4800109863281,255.14480072021485,233.97630004882814,,Y,Y,
156,2020-08-14 00:00:00+00:00,272.1600036621094,255.88740081787108,234.86130004882813,,Y,Y,
157,2020-08-17 00:00:00+00:00,275.32000732421875,256.60000091552735,235.79150009155273,,Y,Y,
158,2020-08-18 00:00:00+00:00,277.9700012207031,257.3284008789062,236.65220016479492,,Y,Y,
159,2020-08-19 00:00:00+00:00,276.1000061035156,257.9844009399414,237.5602001953125,,Y,Y,
160,2020-08-20 00:00:00+00:00,279.92999267578125,258.65860076904295,238.43910018920897,,Y,Y,
161,2020-08-21 00:00:00+00:00,281.8699951171875,259.6156005859375,239.35380020141602,,Y,Y,
162,2020-08-24 00:00:00+00:00,283.6300048828125,260.5706005859375,240.3670002746582,,Y,Y,
163,2020-08-25 00:00:00+00:00,285.8599853515625,261.51280029296873,241.36550018310547,,Y,Y,
164,2020-08-26 00:00:00+00:00,291.9599914550781,262.495,242.4514001464844,,Y,Y,
165,2020-08-27 00:00:00+00:00,291.04998779296875,263.44359985351565,243.39710006713867,,Y,Y,
166,2020-08-28 00:00:00+00:00,292.5299987792969,264.4085998535156,244.3584001159668,,Y,Y,
167,2020-08-31 00:00:00+00:00,294.8800048828125,265.4213998413086,245.30150009155273,,Y,Y,
168,2020-09-01 00:00:00+00:00,299.9200134277344,266.485,246.29210021972656,,Y,Y,
169,2020-09-02 00:00:00+00:00,302.760009765625,267.5634002685547,247.28940032958985,,Y,Y,
170,2020-09-03 00:00:00+00:00,287.4100036621094,268.43740020751954,248.04490036010742,,Y,Y,
171,2020-09-04 00:00:00+00:00,283.5799865722656,269.1883999633789,248.78640029907226,,Y,Y,
172,2020-09-08 00:00:00+00:00,269.95001220703125,269.78300018310546,249.35340042114257,,Y,Y,
173,2020-09-09 00:00:00+00:00,277.8800048828125,270.4838003540039,249.97930053710937,,Y,Y,
174,2020-09-10 00:00:00+00:00,272.3399963378906,270.9786001586914,250.57530044555665,,Y,Y,
175,2020-09-11 00:00:00+00:00,270.45001220703125,271.37780029296874,251.23090057373048,,N,Y,
176,2020-09-14 00:00:00+00:00,275.1600036621094,271.83720031738284,251.87280059814452,,Y,Y,
177,2020-09-15 00:00:00+00:00,279.05999755859375,272.25059997558594,252.55820053100587,,Y,Y,
178,2020-09-16 00:00:00+00:00,274.6099853515625,272.61059997558596,253.16590042114257,,Y,Y,
179,2020-09-17 00:00:00+00:00,270.32000732421875,272.8172003173828,253.71350051879884,,N,Y,
180,2020-09-18 00:00:00+00:00,266.8699951171875,272.91100036621094,254.2672004699707,,N,Y,
181,2020-09-21 00:00:00+00:00,267.510009765625,272.9818005371094,254.75230056762695,,N,Y,
182,2020-09-22 00:00:00+00:00,272.4800109863281,273.2606005859375,255.28800064086914,,N,Y,
183,2020-09-23 00:00:00+00:00,264.1600036621094,273.3364007568359,255.8022006225586,,N,Y,
184,2020-09-24 00:00:00+00:00,265.3900146484375,273.426201171875,256.30390075683596,,N,Y,
185,2020-09-25 00:00:00+00:00,271.55999755859375,273.6750012207031,256.8429006958008,,N,Y,
186,2020-09-28 00:00:00+00:00,277.20001220703125,274.03060119628907,257.4249008178711,,Y,Y,
187,2020-09-29 00:00:00+00:00,275.95001220703125,274.21400146484376,257.96620086669924,,Y,Y,
188,2020-09-30 00:00:00+00:00,277.8399963378906,274.49080139160156,258.4960008239746,,Y,Y,
189,2020-10-01 00:00:00+00:00,282.25,274.83720153808594,259.04980087280273,,Y,Y,
190,2020-10-02 00:00:00+00:00,274.30999755859375,275.1632012939453,259.5717008972168,,N,Y,
191,2020-10-05 00:00:00+00:00,280.1600036621094,275.65520141601564,260.17990097045896,,Y,Y,
192,2020-10-06 00:00:00+00:00,275.1600036621094,275.95600158691406,260.71320098876953,,N,Y,
193,2020-10-07 00:00:00+00:00,279.9200134277344,276.4182019042969,261.27970108032224,,Y,Y,
194,2020-10-08 00:00:00+00:00,281.4100036621094,276.85100219726564,261.8195011901855,,Y,Y,
195,2020-10-09 00:00:00+00:00,285.7099914550781,277.34260192871096,262.40800109863284,,Y,Y,
196,2020-10-12 00:00:00+00:00,294.5299987792969,277.91740173339844,263.0394010925293,,Y,Y,
197,2020-10-13 00:00:00+00:00,294.5199890136719,278.42020141601563,263.69590103149415,,Y,Y,
198,2020-10-14 00:00:00+00:00,292.05999755859375,278.85380126953123,264.319900970459,,Y,Y,
199,2020-10-15 00:00:00+00:00,290.1000061035156,279.2348016357422,264.9305010986328,238.66330039978027,Y,Y,Y
200,2020-10-16 00:00:00+00:00,288.510009765625,279.51220153808595,265.51270126342774,239.02505043029785,Y,Y,Y
201,2020-10-19 00:00:00+00:00,283.79998779296875,279.75880126953126,266.0508010864258,239.3731504058838,Y,Y,Y
202,2020-10-20 00:00:00+00:00,284.4100036621094,280.0408013916016,266.56130111694335,239.71740043640136,Y,Y,Y
203,2020-10-21 00:00:00+00:00,284.19000244140625,280.4208013916016,267.06260116577147,240.0607004547119,Y,Y,Y
204,2020-10-22 00:00:00+00:00,284.17999267578125,280.6672015380859,267.5481010437012,240.3958504486084,Y,Y,Y
205,2020-10-23 00:00:00+00:00,284.739990234375,280.9124011230469,268.02860092163087,240.72460037231446,Y,Y,Y
206,2020-10-26 00:00:00+00:00,280.4700012207031,281.07860107421874,268.4830009460449,241.03480041503906,N,Y,Y
207,2020-10-27 00:00:00+00:00,282.6600036621094,281.22540100097655,268.91270095825195,241.3433504486084,Y,Y,Y
208,2020-10-28 00:00:00+00:00,271.6400146484375,281.09880126953124,269.21360107421873,241.6011505126953,N,Y,Y
209,2020-10-29 00:00:00+00:00,276.3900146484375,281.1046014404297,269.54450119018554,241.88225059509278,N,Y,Y
210,2020-10-30 00:00:00+00:00,269.3800048828125,280.8936016845703,269.77610122680665,242.11775062561034,N,N,Y
211,2020-11-02 00:00:00+00:00,269.9800109863281,280.65580200195313,270.1357012939453,242.35075065612793,N,N,Y
212,2020-11-03 00:00:00+00:00,274.6499938964844,280.47620178222655,270.52340118408205,242.60760063171386,N,Y,Y
213,2020-11-04 00:00:00+00:00,286.9100036621094,280.4972021484375,271.00500122070315,242.92280067443846,Y,Y,Y
214,2020-11-05 00:00:00+00:00,294.3900146484375,280.54580261230467,271.52040130615234,243.2718007659912,Y,Y,Y
215,2020-11-06 00:00:00+00:00,294.6099853515625,280.61700256347655,272.0303012084961,243.6313507080078,Y,Y,Y
216,2020-11-09 00:00:00+00:00,288.5899963378906,280.53820251464845,272.47340118408204,243.98380065917968,Y,Y,Y
217,2020-11-10 00:00:00+00:00,283.4200134277344,280.3090026855469,272.8652012634277,244.29365074157715,Y,Y,Y
218,2020-11-11 00:00:00+00:00,289.760009765625,280.1058026123047,273.29540130615237,244.6334008026123,Y,Y,Y
219,2020-11-12 00:00:00+00:00,288.3999938964844,279.8186022949219,273.6910012817383,244.96240074157714,Y,Y,Y
220,2020-11-13 00:00:00+00:00,290.92999267578125,279.8890020751953,274.16320114135743,245.32170066833496,Y,Y,Y
221,2020-11-16 00:00:00+00:00,293.20001220703125,280.08140258789064,274.6349012756348,245.67580070495606,Y,Y,Y
222,2020-11-17 00:00:00+00:00,292.2699890136719,280.5278021240234,275.15540115356447,245.9998006439209,Y,Y,Y
223,2020-11-18 00:00:00+00:00,290.1099853515625,280.77240173339845,275.6281010437012,246.3092505645752,Y,Y,Y
224,2020-11-19 00:00:00+00:00,292.3800048828125,281.1732019042969,276.07590103149414,246.62020057678222,Y,Y,Y
225,2020-11-20 00:00:00+00:00,290.3800048828125,281.5718017578125,276.4748010253906,246.92610061645507,Y,Y,Y
226,2020-11-23 00:00:00+00:00,290.3900146484375,281.87640197753905,276.85680114746094,247.21820068359375,Y,Y,Y
227,2020-11-24 00:00:00+00:00,294.4700012207031,282.1846020507812,277.2176010131836,247.53050071716308,Y,Y,Y
228,2020-11-25 00:00:00+00:00,296.2799987792969,282.6180023193359,277.61430114746094,247.84055068969727,Y,Y,Y
229,2020-11-27 00:00:00+00:00,299.010009765625,283.1918023681641,278.00450134277344,248.16575073242188,Y,Y,Y
230,2020-11-30 00:00:00+00:00,299.6199951171875,283.84680236816405,278.3789013671875,248.49065071105957,Y,Y,Y
231,2020-12-01 00:00:00+00:00,303.4599914550781,284.5658020019531,278.77380126953125,248.83430068969727,Y,Y,Y
232,2020-12-02 00:00:00+00:00,303.8500061035156,285.19320190429687,279.2269012451172,249.16865074157715,Y,Y,Y
233,2020-12-03 00:00:00+00:00,304.2799987792969,285.99560180664065,279.66600128173826,249.51615074157715,Y,Y,Y
